gene_a	gene_b	family	n_conditions	buffering_index_B	marginal_r	partial_r	pair_category	proximity
ZNF414	ZSCAN30	C2H2 ZF	11	0.9170116936929606	-0.0829919648195826	-0.07801781495395953	mixed	DISTAL
ZNF414	ZSCAN32	C2H2 ZF	9	1.1163408045965264	0.13523232532305582	0.12300684270685107	mixed	DISTAL
ZNF414	ZSCAN5A	C2H2 ZF	16	1.1070002571969717	0.1147882672199453	0.10538595174195584	mixed	DISTAL
ZNF414	ZXDB	C2H2 ZF	10	0.8763506479113716	-0.13993773224109327	-0.1357950874433459	mixed	DISTAL
ZNF428	ZNF438	C2H2 ZF	31	0.743769081823109	-0.35003441125800966	-0.3912809541396328	mixed	DISTAL
ZNF428	ZNF444	C2H2 ZF	19	1.2920859984338364	0.37011209865183	-0.0002680470009433371	mixed	DISTAL
ZNF428	ZNF449	C2H2 ZF	23	0.7342252951935908	-0.30912843156242104	-0.23597725861829838	mixed	DISTAL
ZNF428	ZNF462	C2H2 ZF	28	0.9423066824470585	-0.06334215014459682	-0.0709298370822106	mixed	DISTAL
ZNF428	ZNF467	C2H2 ZF	42	0.8836233237884938	-0.12903867764116916	-0.08991472278316955	mixed	DISTAL
ZNF428	ZNF469	C2H2 ZF	18	1.1764517720144154	0.27810435958667656	0.2638248077386422	mixed	DISTAL
ZNF428	ZNF48	C2H2 ZF	25	1.0996809437757802	0.10547501815318695	0.13849007713550263	clustered_SSD_tandem	DISTAL
ZNF428	ZNF493	C2H2 ZF	22	0.5437196717934667	-0.503977108596981	-0.40462912713144183	mixed	DISTAL
ZNF428	ZNF503	C2H2 ZF	18	1.147871882286975	0.2781043595866765	0.29873162797288283	mixed	DISTAL
ZNF428	ZNF507	C2H2 ZF	17	1.0083245901119149	0.016959961199698878	-0.00450275927369384	mixed	DISTAL
ZNF428	ZNF511	C2H2 ZF	18	1.1225132086590386	0.18491260319388508	0.18008542199137484	mixed	DISTAL
ZNF428	ZNF512B	C2H2 ZF	35	1.5313887625329896	0.533209466145363	0.4962530833088234	mixed	DISTAL
ZNF428	ZNF513	C2H2 ZF	34	1.160584297054778	0.17273258107955003	0.15764986469785036	mixed	DISTAL
ZNF428	ZNF516	C2H2 ZF	72	1.0247412695942177	0.03111614841877994	-0.1396292937329446	clustered_SSD_tandem	DISTAL
ZNF428	ZNF518A	C2H2 ZF	18	0.8708225066052198	-0.27810435958667656	-0.2923921374719246	mixed	DISTAL
ZNF428	ZNF518B	C2H2 ZF	19	0.7737099105049187	-0.36996344621883226	-0.3732051769408699	mixed	DISTAL
ZNF428	ZNF521	C2H2 ZF	42	0.8977358679173849	-0.13993643558320445	-0.1417852787619418	mixed	DISTAL
ZNF428	ZNF526	C2H2 ZF	21	1.4038906481219138	0.46250347025227556	0.4551897456129543	mixed	DISTAL
ZNF428	ZNF532	C2H2 ZF	33	0.6184711932292076	-0.38175314402304694	-0.31612974083981604	mixed	DISTAL
ZNF428	ZNF574	C2H2 ZF	24	0.6646653883612464	-0.3353548583334336	-0.32134002114123716	mixed	DISTAL
ZNF428	ZNF594	C2H2 ZF	26	0.7368831400603008	-0.27348671050172446	-0.3364808831721118	mixed	DISTAL
ZNF428	ZNF598	C2H2 ZF	39	1.0478772565886414	0.04876747956077097	0.055386338354163234	mixed	DISTAL
ZNF428	ZNF600	C2H2 ZF	42	0.644098718675109	-0.3695604581117316	-0.6265375576501571	mixed	DISTAL
ZNF428	ZNF608	C2H2 ZF	31	0.6402343052720643	-0.37812109112936687	-0.36904109921523764	mixed	DISTAL
ZNF428	ZNF609	C2H2 ZF	43	0.5265702013142477	-0.47551248304418325	-0.47206465071185155	mixed	DISTAL
ZNF428	ZNF618	C2H2 ZF	126	0.9912147787688286	-0.01740533191523498	-0.028774425440240465	mixed	DISTAL
ZNF428	ZNF619	C2H2 ZF	19	1.2712158135794147	0.3688095206505376	0.35203685805452445	mixed	DISTAL
ZNF428	ZNF623	C2H2 ZF	24	0.6434819297069914	-0.4229354038475492	-0.22990538016318776	mixed	DISTAL
ZNF428	ZNF629	C2H2 ZF	19	1.2882568558133933	0.3585225131544354	0.36047583704291764	mixed	DISTAL
ZNF428	ZNF639	C2H2 ZF	20	0.6674684799311583	-0.4273362333055944	-0.4283141538915882	mixed	DISTAL
ZNF428	ZNF646	C2H2 ZF	158	1.0402698389141405	0.06678739376304049	0.06057081442929006	clustered_SSD_tandem	DISTAL
ZNF428	ZNF652	C2H2 ZF	49	0.6065582261506277	-0.40345500986890104	-0.41241028296026677	mixed	DISTAL
ZNF428	ZNF654	C2H2 ZF	20	1.333812193589705	0.42797267413156037	0.28337158569633675	mixed	DISTAL
ZNF428	ZNF660	C2H2 ZF	18	1.1326464096964415	0.27810435958667656	0.2642530656885286	mixed	DISTAL
ZNF428	ZNF672	C2H2 ZF	53	1.2205758019489117	0.22470234243860246	0.26310285547977613	clustered_SSD_tandem	DISTAL
ZNF428	ZNF678	C2H2 ZF	18	0.7877123746879721	-0.27810435958667656	-0.29776980477878306	mixed	DISTAL
ZNF428	ZNF683	C2H2 ZF	27	1.009045422432867	0.009360558758839652	0.016066703431449433	mixed	DISTAL
ZNF428	ZNF687	C2H2 ZF	56	1.384514276788696	0.3888762407886401	0.377742210995734	mixed	DISTAL
ZNF428	ZNF691	C2H2 ZF	18	1.1774016559629081	0.2702867609546561	0.24984915683837716	mixed	DISTAL
ZNF428	ZNF692	C2H2 ZF	25	1.383826995359647	0.40997078708305856	0.41189507835030287	clustered_SSD_tandem	DISTAL
ZNF428	ZNF696	C2H2 ZF	18	0.8024779811267151	-0.27810435958667656	-0.29492232127769713	mixed	DISTAL
ZNF428	ZNF697	C2H2 ZF	40	1.21914151819203	0.24756759981687232	0.23039963856369522	mixed	DISTAL
ZNF428	ZNF70	C2H2 ZF	20	1.0591936084149467	0.0686636689968261	0.11868759739251482	mixed	DISTAL
ZNF428	ZNF704	C2H2 ZF	67	1.0333206638680745	0.07320218815716019	0.07885732534676639	mixed	DISTAL
ZNF428	ZNF706	C2H2 ZF	28	0.5054152073325227	-0.5543483511373547	-0.5501266406544243	mixed	DISTAL
ZNF428	ZNF71	C2H2 ZF	18	1.1587397326089854	0.2781043595866765	0.2871025542658898	mixed	DISTAL
ZNF428	ZNF710	C2H2 ZF	42	1.0274599137413123	0.029063769629556004	0.0620934312167141	mixed	DISTAL
ZNF428	ZNF711	C2H2 ZF	18	0.7920536753416514	-0.27810435958667656	-0.20157919602869834	mixed	DISTAL
ZNF428	ZNF740	C2H2 ZF	44	0.7272910639858469	-0.2752593124522253	-0.2795329411654947	mixed	DISTAL
ZNF428	ZNF76	C2H2 ZF	20	0.9810650584718593	-0.022751137913488505	-0.13860564122472793	mixed	DISTAL
ZNF428	ZNF768	C2H2 ZF	19	1.3139468567194241	0.3700978627149195	0.2783849631173393	mixed	DISTAL
ZNF428	ZNF770	C2H2 ZF	24	1.1743154825948394	0.19544816618624128	0.2139078295923331	mixed	DISTAL
ZNF428	ZNF775	C2H2 ZF	30	0.4215712090075518	-0.6118176686067398	-0.6048522796214892	clustered_SSD_tandem	DISTAL
ZNF428	ZNF787	C2H2 ZF	44	0.6862510176847314	-0.3141480690689606	-0.30567403080202327	mixed	DISTAL
ZNF428	ZNF800	C2H2 ZF	18	0.8672418558723641	-0.27810435958667656	-0.23946218444169698	mixed	DISTAL
ZNF428	ZNF804A	C2H2 ZF	76	0.9687665334997768	-0.06548413179071128	-0.0691831557376954	mixed	DISTAL
ZNF428	ZNF804B	C2H2 ZF	20	0.849148283568728	-0.198813145517256	-0.1949670213754362	mixed	DISTAL
ZNF428	ZNF821	C2H2 ZF	41	0.6488882589675271	-0.35558062125454165	-0.35999461342620204	mixed	DISTAL
ZNF428	ZNF827	C2H2 ZF	38	0.9929120711884506	-0.009680743599953617	-0.2113030123398006	mixed	DISTAL
ZNF428	ZNF83	C2H2 ZF	28	0.4371059126712677	-0.5975182616226501	-0.5797030988443991	mixed	DISTAL
ZNF428	ZNF830	C2H2 ZF	36	1.6409207901963907	0.6485421653733028	0.651888841467793	mixed	DISTAL
ZNF428	ZNF831	C2H2 ZF	89	0.9568959568310412	-0.08352750967066644	-0.2219626680830595	mixed	DISTAL
ZNF428	ZNF841	C2H2 ZF	24	1.2546171040590872	0.26580703337805545	0.130719618641418	mixed	DISTAL
ZNF428	ZNF865	C2H2 ZF	24	1.0903914975046671	0.0986147592715066	0.19612635544682686	clustered_SSD_tandem	DISTAL
ZNF428	ZSCAN12	C2H2 ZF	22	1.2408038166633368	0.28312698254320223	0.021476619596324326	clustered_SSD_tandem	DISTAL
ZNF428	ZSCAN18	C2H2 ZF	48	0.6669068219323375	-0.33690930285408355	-0.34695066981169015	clustered_SSD_tandem	DISTAL
ZNF428	ZSCAN2	C2H2 ZF	22	0.8851671413507866	-0.11498850806703098	-0.07114160318932027	mixed	DISTAL
ZNF428	ZSCAN20	C2H2 ZF	26	1.0513103281245388	0.051505187906823215	0.013365947419920704	mixed	DISTAL
ZNF428	ZSCAN21	C2H2 ZF	19	1.2607971766304051	0.3107775326209354	0.28425724711791867	mixed	DISTAL
ZNF428	ZSCAN22	C2H2 ZF	18	1.1852347231533273	0.27810435958667656	0.22426597874648474	mixed	DISTAL
ZNF428	ZSCAN26	C2H2 ZF	22	0.9257533952473509	-0.0882693945933967	-0.07244562405945876	mixed	DISTAL
ZNF428	ZSCAN30	C2H2 ZF	24	1.3721716841334977	0.38199826282816923	0.3184504106366715	clustered_SSD_tandem	DISTAL
ZNF428	ZSCAN32	C2H2 ZF	22	0.5845277680550479	-0.5006747688879878	-0.5092095241384917	clustered_SSD_tandem	DISTAL
ZNF428	ZSCAN5A	C2H2 ZF	27	0.5711275425672447	-0.4389886053015133	-0.271472743091996	clustered_SSD_tandem	DISTAL
ZNF428	ZSCAN9	C2H2 ZF	19	0.9648570712193211	-0.05009246704451288	-0.07302129846795023	mixed	DISTAL
ZNF428	ZXDA	C2H2 ZF	18	1.144735591896589	0.19792303909395795	0.19049878328529332	mixed	DISTAL
ZNF428	ZXDB	C2H2 ZF	22	1.3636411166832576	0.4209220001714693	0.35614704305824324	mixed	DISTAL
ZNF428	ZXDC	C2H2 ZF	20	0.6813819848362457	-0.4284013627965218	-0.4296349606634124	mixed	DISTAL
ZNF438	ZNF444	C2H2 ZF	18	1.0580604753804215	0.1632397589907	-0.33338228466875575	dispersed_SSD	DISTAL
ZNF438	ZNF449	C2H2 ZF	20	1.0200485607170604	0.04573062035574319	0.13516522524966276	dispersed_SSD	DISTAL
ZNF438	ZNF462	C2H2 ZF	27	1.1922724403194866	0.2088063207082418	0.026866711160821954	mixed	DISTAL
ZNF438	ZNF467	C2H2 ZF	37	1.1179614418646349	0.12398753645370339	0.1979412823911832	dispersed_SSD	DISTAL
ZNF438	ZNF469	C2H2 ZF	17	1.0308349287998262	0.119559639868873	0.11808912544366246	mixed	DISTAL
ZNF438	ZNF48	C2H2 ZF	24	1.0274663848848342	0.0504508252282646	0.14724429867677122	mixed	DISTAL
ZNF438	ZNF493	C2H2 ZF	19	0.9214913902484845	-0.16644175625788407	-0.5632898955788035	dispersed_SSD	DISTAL
ZNF438	ZNF503	C2H2 ZF	17	1.0249543916869477	0.11955963986887302	0.23896840185639778	mixed	DISTAL
ZNF438	ZNF507	C2H2 ZF	17	0.9780666304339604	-0.11955963986887304	-0.18901225513759012	mixed	DISTAL
ZNF438	ZNF511	C2H2 ZF	17	1.0267543461026243	0.09838740495440991	0.28559076450982496	dispersed_SSD	DISTAL
ZNF438	ZNF512B	C2H2 ZF	34	1.1898991189235917	0.27255911004297617	0.23938701252331077	dispersed_SSD	DISTAL
ZNF438	ZNF513	C2H2 ZF	36	0.9990825868489854	-0.0010041430661649135	-0.0997435212471486	mixed	DISTAL
ZNF438	ZNF516	C2H2 ZF	69	1.1842553885276716	0.1843911037612496	0.00643192523021866	mixed	DISTAL
ZNF438	ZNF518A	C2H2 ZF	17	0.9785841227256008	-0.119559639868873	-0.2848731321161389	dispersed_SSD	DISTAL
ZNF438	ZNF518B	C2H2 ZF	18	0.9587722701410061	-0.16317376426356922	-0.20592738393636045	dispersed_SSD	DISTAL
