gene	dup_class4	provenance	arrangement	TF_subfamily	cluster_id	breadth_CD14_Mono	breadth_CD16_Mono	breadth_Mono	breadth_cDC	breadth_pDC	breadth_Granulocyte	breadth_B_cell	breadth_Naive_B_cell	breadth_Intermediate_B_cell	breadth_Plasmablast	breadth_CD4_T_cell	breadth_CD4_Naive_T_cell	breadth_CD4_Memory_T_cell	breadth_Treg	breadth_CD8_T_cell	breadth_CD8_Naive_T_cell	breadth_CD8_Memory_T_cell	breadth_MAIT	breadth_NKT	breadth_NK	breadth_NK_CD56hi	breadth_NK_CD56low	breadth_ILC	breadth_HSPC	total_events	n_response_celltypes	is_responder
MSC	dispersed_ohnolog	ohnolog	dispersed	bHLH		6	0	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	3	True
MXD1	dispersed_ohnolog	ohnolog	dispersed	bHLH		5	3	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	17	6	True
MXD3	dispersed_ohnolog	ohnolog	dispersed	bHLH		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
MXD4	dispersed_ohnolog	ohnolog	dispersed	bHLH		0	5	0	6	0	0	0	0	0	0	0	0	2	0	2	0	3	1	2	4	4	4	0	2	35	11	True
MXI1	dispersed_ohnolog	ohnolog	dispersed	bHLH		5	4	5	0	1	0	2	3	0	0	0	0	1	0	2	0	3	2	1	2	0	2	0	0	33	13	True
MYC	dispersed_ohnolog	ohnolog	dispersed	bHLH		3	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	3	0	0	0	17	6	True
MYCL	dispersed_ohnolog	ohnolog	dispersed	bHLH		5	9	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	3	True
MYCN	dispersed_ohnolog	ohnolog	dispersed	bHLH		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	1	True
MYOD1	dispersed_ohnolog	ohnolog	dispersed	bHLH		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
MYOG	dispersed_ohnolog	ohnolog	dispersed	bHLH		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
NCOA2	dispersed_ohnolog	ohnolog	dispersed	bHLH		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
NCOA3	dispersed_ohnolog	ohnolog	dispersed	bHLH		0	0	0	1	0	0	0	0	0	0	1	2	0	0	0	2	0	0	0	0	1	2	0	0	9	6	True
NEUROD2	dispersed_ohnolog	ohnolog	dispersed	bHLH		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
NEUROD4	dispersed_ohnolog	ohnolog	dispersed	bHLH		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
NEUROD6	dispersed_ohnolog	ohnolog	dispersed	bHLH		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
NEUROG1	dispersed_ohnolog	ohnolog	dispersed	bHLH		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
NEUROG2	dispersed_ohnolog	ohnolog	dispersed	bHLH		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
NEUROG3	dispersed_ohnolog	ohnolog	dispersed	bHLH		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
NPAS1	dispersed_ohnolog	ohnolog	dispersed	bHLH		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
NPAS2	dispersed_ohnolog	ohnolog	dispersed	bHLH		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
NPAS3	dispersed_ohnolog	ohnolog	dispersed	bHLH		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	True
SIM1	dispersed_ohnolog	ohnolog	dispersed	bHLH		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
SIM2	dispersed_ohnolog	ohnolog	dispersed	bHLH		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
SREBF1	dispersed_ohnolog	ohnolog	dispersed	bHLH		0	0	0	1	0	0	2	2	2	0	1	1	1	1	0	1	2	3	2	2	1	2	0	0	24	15	True
SREBF2	dispersed_ohnolog	ohnolog	dispersed	bHLH		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2	2	True
TCF12	dispersed_ohnolog	ohnolog	dispersed	bHLH		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
TCF21	dispersed_ohnolog	ohnolog	dispersed	bHLH		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
TCF23	dispersed_ohnolog	ohnolog	dispersed	bHLH		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
TCF24	dispersed_ohnolog	ohnolog	dispersed	bHLH		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
TCF3	dispersed_ohnolog	ohnolog	dispersed	bHLH		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
TCF4	dispersed_ohnolog	ohnolog	dispersed	bHLH		0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	4	3	True
TFE3	dispersed_ohnolog	ohnolog	dispersed	bHLH		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
TFEB	dispersed_ohnolog	ohnolog	dispersed	bHLH		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
TFEC	dispersed_ohnolog	ohnolog	dispersed	bHLH		3	3	3	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	17	8	True
USF1	dispersed_ohnolog	ohnolog	dispersed	bHLH		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
USF2	dispersed_ohnolog	ohnolog	dispersed	bHLH		2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	True
ATF1	dispersed_ohnolog	ohnolog	dispersed	bZIP		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
ATF2	dispersed_ohnolog	ohnolog	dispersed	bZIP		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
ATF3	dispersed_ohnolog	ohnolog	dispersed	bZIP		3	2	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	16	6	True
ATF4	dispersed_ohnolog	ohnolog	dispersed	bZIP		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
ATF5	dispersed_ohnolog	ohnolog	dispersed	bZIP		8	6	7	7	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	33	8	True
ATF6	dispersed_ohnolog	ohnolog	dispersed	bZIP		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
ATF6B	dispersed_ohnolog	ohnolog	dispersed	bZIP		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
BACH1	dispersed_ohnolog	ohnolog	dispersed	bZIP		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
BACH2	dispersed_ohnolog	ohnolog	dispersed	bZIP		5	2	5	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	18	6	True
CEBPB	dispersed_ohnolog	ohnolog	dispersed	bZIP		3	1	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	7	3	0	0	22	7	True
CEBPD	dispersed_ohnolog	ohnolog	dispersed	bZIP		2	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	14	6	True
CEBPE	dispersed_ohnolog	ohnolog	dispersed	bZIP		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
CREB1	dispersed_ohnolog	ohnolog	dispersed	bZIP		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
CREB3	dispersed_ohnolog	ohnolog	dispersed	bZIP		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
CREB3L1	dispersed_ohnolog	ohnolog	dispersed	bZIP		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
CREB3L2	dispersed_ohnolog	ohnolog	dispersed	bZIP		2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	True
CREB3L3	dispersed_ohnolog	ohnolog	dispersed	bZIP		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
CREB3L4	dispersed_ohnolog	ohnolog	dispersed	bZIP		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
CREB5	dispersed_ohnolog	ohnolog	dispersed	bZIP		5	5	5	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	25	6	True
CREM	dispersed_ohnolog	ohnolog	dispersed	bZIP		3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	0	0	10	6	True
DBP	dispersed_ohnolog	ohnolog	dispersed	bZIP		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
FOSB	dispersed_ohnolog	ohnolog	dispersed	bZIP		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
FOSL1	dispersed_ohnolog	ohnolog	dispersed	bZIP		5	0	5	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	5	True
FOSL2	dispersed_ohnolog	ohnolog	dispersed	bZIP		3	2	3	9	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	2	22	8	True
HLF	dispersed_ohnolog	ohnolog	dispersed	bZIP		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	5	2	True
JUN	dispersed_ohnolog	ohnolog	dispersed	bZIP		2	2	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	13	5	True
JUNB	dispersed_ohnolog	ohnolog	dispersed	bZIP		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
JUND	dispersed_ohnolog	ohnolog	dispersed	bZIP		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	True
MAF	dispersed_ohnolog	ohnolog	dispersed	bZIP		10	5	10	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	28	6	True
MAFA	dispersed_ohnolog	ohnolog	dispersed	bZIP		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
MAFB	dispersed_ohnolog	ohnolog	dispersed	bZIP		2	2	2	7	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	6	True
MAFF	dispersed_ohnolog	ohnolog	dispersed	bZIP		5	7	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	18	4	True
MAFG	dispersed_ohnolog	ohnolog	dispersed	bZIP		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
MAFK	dispersed_ohnolog	ohnolog	dispersed	bZIP		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
NFE2	dispersed_ohnolog	ohnolog	dispersed	bZIP		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	True
NFE2L1	dispersed_ohnolog	ohnolog	dispersed	bZIP		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
NFE2L2	dispersed_ohnolog	ohnolog	dispersed	bZIP		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
NFE2L3	dispersed_ohnolog	ohnolog	dispersed	bZIP		1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	2	0	2	0	0	10	7	True
NRL	dispersed_ohnolog	ohnolog	dispersed	bZIP		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
TP53	dispersed_ohnolog	ohnolog	dispersed	p53		1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	True
TP63	dispersed_ohnolog	ohnolog	dispersed	p53		0	0	0	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	2	True
TP73	dispersed_ohnolog	ohnolog	dispersed	p53		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
